age,gender,subscription_type,watch_hours,last_login_days,region,device,monthly_fee,churned,payment_method,number_of_profiles,avg_watch_time_per_day,avg_watch_hours_per_month,engagement_score,high_value_customer,recent_login,favorite_genre_Comedy,favorite_genre_Documentary,favorite_genre_Drama,favorite_genre_Horror,favorite_genre_Romance,favorite_genre_Sci-Fi
49,2,0,25.4,47,3,1,8.99,0,1,4,0.53,15.874999999999998,2.12,0,0,False,True,False,False,False,False
32,0,1,18.28,10,5,0,17.99,0,0,4,1.66,49.85454545454546,6.64,1,1,False,False,False,False,False,False
49,2,1,6.23,12,2,1,17.99,0,2,2,0.48,14.376923076923077,0.96,1,1,False,False,True,False,False,False
38,1,2,1.21,21,5,3,13.99,0,4,4,0.06,1.6500000000000001,0.24,0,1,False,False,False,False,True,False
29,1,2,0.48,29,1,3,13.99,1,2,3,0.02,0.48,0.06,0,1,False,False,False,False,False,False
47,0,1,14.8,43,2,3,17.99,1,0,3,0.34,10.090909090909092,1.02,1,0,False,False,False,False,True,False
56,2,0,1.22,23,3,3,8.99,1,4,5,0.05,1.525,0.25,0,1,False,False,False,True,False,False
23,2,2,7.45,41,1,0,13.99,1,1,3,0.18,5.321428571428572,0.54,0,0,False,False,False,False,False,False
28,1,1,15.45,44,5,0,17.99,1,1,4,0.34,10.299999999999999,1.36,1,0,False,False,True,False,False,False
19,1,2,0.95,22,1,1,13.99,1,0,2,0.04,1.2391304347826086,0.08,0,1,False,True,False,False,False,False
52,0,0,34.13,32,5,0,8.99,0,1,3,1.03,31.027272727272727,3.09,0,0,True,False,False,False,False,False
62,2,1,10.02,33,0,3,17.99,1,4,2,0.29,8.841176470588236,0.58,1,0,True,False,False,False,False,False
28,1,0,48.58,10,3,1,8.99,0,2,2,4.42,132.4909090909091,8.84,0,1,False,False,True,False,False,False
43,0,1,7.18,14,2,2,17.99,0,3,5,0.48,14.36,2.4,1,1,False,False,False,False,True,False
62,0,0,12.0,27,1,3,8.99,1,1,2,0.43,12.857142857142858,0.86,0,1,False,False,True,False,False,False
45,1,2,13.11,8,1,1,13.99,0,3,1,1.46,43.7,1.46,0,1,False,False,False,False,False,True
68,0,0,1.91,57,0,0,8.99,1,2,3,0.03,0.9879310344827585,0.09,0,0,False,False,False,False,False,True
24,2,0,0.17,25,5,3,8.99,1,2,5,0.01,0.19615384615384615,0.05,0,1,True,False,False,False,False,False
45,1,0,6.78,23,1,1,8.99,0,4,2,0.28,8.475,0.56,0,1,False,False,False,False,False,True
64,1,2,46.62,48,1,1,13.99,0,4,3,0.95,28.54285714285714,2.8499999999999996,0,0,False,False,False,True,False,False
21,0,0,1.31,10,5,2,8.99,1,2,2,0.12,3.572727272727273,0.24,0,1,True,False,False,False,False,False
66,2,0,0.83,30,2,1,8.99,1,4,5,0.03,0.8032258064516128,0.15,0,1,True,False,False,False,False,False
59,0,1,4.67,13,4,2,17.99,0,4,5,0.33,10.007142857142856,1.6500000000000001,1,1,False,False,False,False,False,False
25,2,1,48.76,47,3,1,17.99,0,1,1,1.02,30.474999999999998,1.02,1,0,False,False,False,False,True,False
55,1,0,3.76,22,1,0,8.99,1,1,4,0.16,4.904347826086956,0.64,0,1,False,False,False,False,True,False
46,0,0,0.49,35,0,2,8.99,1,3,3,0.01,0.4083333333333333,0.03,0,0,False,False,True,False,False,False
41,1,0,10.68,14,2,1,8.99,0,3,5,0.71,21.36,3.55,0,1,False,False,True,False,False,False
63,0,1,15.93,31,4,2,17.99,0,4,3,0.5,14.934375,1.5,1,0,False,True,False,False,False,False
27,1,1,11.44,54,5,1,17.99,1,1,3,0.21,6.24,0.63,1,0,False,False,False,True,False,False
50,1,1,4.6,6,3,4,17.99,0,4,4,0.66,19.71428571428571,2.64,1,1,False,False,False,False,False,True
42,0,2,27.93,59,1,3,13.99,0,1,4,0.47,13.965,1.88,0,0,False,False,False,True,False,False
60,0,2,0.76,59,3,0,13.99,1,0,2,0.01,0.38,0.02,0,0,False,False,False,False,True,False
22,2,1,3.24,5,5,1,17.99,0,3,4,0.54,16.2,2.16,1,1,False,False,False,False,True,False
67,0,1,5.4,3,1,2,17.99,0,4,2,1.35,40.5,2.7,1,1,False,False,False,False,False,True
50,2,1,1.21,44,2,4,17.99,1,0,1,0.03,0.8066666666666666,0.03,1,0,False,False,False,False,False,False
64,2,1,15.0,24,1,0,17.99,0,1,2,0.6,18.0,1.2,1,1,False,True,False,False,False,False
26,0,1,5.22,24,1,1,17.99,0,3,5,0.21,6.263999999999999,1.05,1,1,False,False,False,False,False,False
37,0,1,0.52,37,3,3,17.99,1,4,4,0.01,0.41052631578947374,0.04,1,0,False,True,False,False,False,False
64,1,2,8.35,32,0,3,13.99,1,0,2,0.25,7.59090909090909,0.5,0,0,False,False,False,False,False,False
32,0,2,13.49,8,0,0,13.99,0,3,4,1.5,44.96666666666667,6.0,0,1,False,False,False,False,False,True
39,2,1,3.98,39,1,4,17.99,1,2,3,0.1,2.9850000000000003,0.30000000000000004,1,0,False,False,True,False,False,False
66,1,2,0.24,13,4,4,13.99,1,1,5,0.02,0.5142857142857142,0.1,0,1,False,False,False,False,False,False
57,1,1,20.0,41,5,1,17.99,1,2,2,0.48,14.285714285714286,0.96,1,0,False,False,True,False,False,False
53,0,0,20.8,27,1,2,8.99,0,3,5,0.74,22.285714285714285,3.7,0,1,True,False,False,False,False,False
36,2,0,0.95,41,3,0,8.99,1,3,5,0.02,0.6785714285714286,0.1,0,0,False,True,False,False,False,False
67,0,1,3.33,11,2,2,17.99,1,1,3,0.28,8.325,0.8400000000000001,1,1,False,False,False,False,False,False
32,2,0,5.21,9,1,1,8.99,0,3,2,0.52,15.63,1.04,0,1,False,False,False,False,True,False
48,1,1,8.82,1,5,1,17.99,0,4,5,4.41,132.3,22.05,1,1,False,False,False,False,True,False
32,0,0,3.15,26,3,1,8.99,1,2,2,0.12,3.5,0.24,0,1,True,False,False,False,False,False
50,2,1,75.9,40,5,2,17.99,0,1,5,1.85,55.53658536585366,9.25,1,0,False,False,False,False,False,False
55,0,1,3.27,21,5,3,17.99,1,4,1,0.15,4.459090909090909,0.15,1,1,False,False,False,False,False,False
41,2,0,4.15,39,1,1,8.99,1,4,5,0.1,3.1125000000000003,0.5,0,0,True,False,False,False,False,False
34,1,1,13.49,51,5,4,17.99,1,2,1,0.26,7.782692307692307,0.26,1,0,False,False,False,True,False,False
26,0,1,26.05,42,5,4,17.99,0,1,4,0.61,18.174418604651162,2.44,1,0,False,False,False,False,False,True
59,0,1,8.86,35,0,1,17.99,0,2,5,0.25,7.383333333333333,1.25,1,0,False,False,True,False,False,False
58,0,1,8.74,49,0,1,17.99,1,2,1,0.17,5.244,0.17,1,0,False,False,False,False,True,False
22,1,0,0.8,35,4,3,8.99,1,3,1,0.02,0.6666666666666667,0.02,0,0,False,False,False,False,False,True
44,2,0,16.91,23,0,2,8.99,0,1,4,0.7,21.1375,2.8,0,1,False,False,False,False,True,False
62,1,0,7.12,10,3,0,8.99,0,3,1,0.65,19.41818181818182,0.65,0,1,False,False,True,False,False,False
20,0,2,5.68,54,3,3,13.99,1,3,3,0.1,3.098181818181818,0.30000000000000004,0,0,False,False,False,False,False,True
49,0,0,18.19,23,2,2,8.99,0,3,3,0.76,22.7375,2.2800000000000002,0,1,False,False,False,False,False,True
52,1,1,10.14,42,2,1,17.99,0,0,5,0.24,7.0744186046511635,1.2,1,0,False,False,True,False,False,False
69,2,1,20.85,57,3,1,17.99,0,3,4,0.36,10.78448275862069,1.44,1,0,False,False,True,False,False,False
55,2,1,14.3,32,0,3,17.99,1,3,5,0.43,13.0,2.15,1,0,False,False,True,False,False,False
51,0,2,18.3,56,0,3,13.99,1,2,3,0.32,9.631578947368421,0.96,0,0,False,False,False,True,False,False
32,0,1,3.64,12,2,4,17.99,0,0,4,0.28,8.4,1.12,1,1,False,False,True,False,False,False
53,0,1,1.25,37,1,2,17.99,1,4,5,0.03,0.986842105263158,0.15,1,0,False,False,False,False,False,False
44,0,0,3.72,37,4,3,8.99,1,2,1,0.1,2.936842105263158,0.1,0,0,False,True,False,False,False,False
25,1,0,1.27,43,1,2,8.99,1,2,2,0.03,0.865909090909091,0.06,0,0,False,False,False,False,False,True
60,1,1,2.52,32,1,4,17.99,1,4,4,0.08,2.2909090909090906,0.32,1,0,False,False,True,False,False,False
68,1,2,1.68,33,0,0,13.99,1,0,3,0.05,1.4823529411764707,0.15000000000000002,0,0,False,False,True,False,False,False
22,2,1,0.43,23,2,4,17.99,0,0,4,0.02,0.5375,0.08,1,1,False,False,False,True,False,False
43,1,0,50.47,37,0,1,8.99,0,2,4,1.33,39.84473684210526,5.32,0,0,False,False,False,False,False,True
65,0,0,3.46,48,4,4,8.99,1,0,4,0.07,2.1183673469387756,0.28,0,0,False,False,True,False,False,False
38,1,0,5.46,5,4,3,8.99,0,3,2,0.91,27.299999999999997,1.82,0,1,False,False,False,True,False,False
61,2,1,2.22,43,1,3,17.99,1,3,4,0.05,1.513636363636364,0.2,1,0,False,True,False,False,False,False
68,0,1,27.23,53,3,0,17.99,0,3,3,0.5,15.127777777777778,1.5,1,0,False,True,False,False,False,False
54,1,2,8.18,36,4,2,13.99,1,0,2,0.22,6.632432432432432,0.44,0,0,False,True,False,False,False,False
28,1,1,4.6,16,5,2,17.99,0,4,4,0.27,8.117647058823529,1.08,1,1,False,False,False,False,False,False
54,2,0,12.13,50,5,4,8.99,1,1,1,0.24,7.135294117647059,0.24,0,0,False,False,False,False,True,False
63,0,0,3.65,55,5,0,8.99,1,1,5,0.07,1.9553571428571428,0.35000000000000003,0,0,True,False,False,False,False,False
59,2,0,10.87,31,5,1,8.99,1,2,4,0.34,10.190624999999999,1.36,0,0,True,False,False,False,False,False
54,2,0,30.06,37,4,3,8.99,0,3,2,0.79,23.731578947368423,1.58,0,0,False,False,False,False,False,False
62,1,1,2.68,55,0,3,17.99,1,3,1,0.05,1.4357142857142857,0.05,1,0,False,False,False,False,False,False
54,0,2,15.72,0,0,2,13.99,0,4,5,15.72,471.6,78.60000000000001,0,1,False,False,False,False,True,False
37,1,2,2.31,28,1,1,13.99,1,4,1,0.08,2.3896551724137933,0.08,0,1,False,False,False,True,False,False
64,1,2,22.72,32,3,1,13.99,0,4,1,0.69,20.654545454545453,0.69,0,0,False,False,False,False,True,False
26,2,1,4.76,27,4,2,17.99,1,1,4,0.17,5.1,0.68,1,1,False,True,False,False,False,False
41,2,1,2.74,19,1,1,17.99,1,2,3,0.14,4.11,0.42000000000000004,1,1,False,False,False,False,False,True
60,0,2,17.42,27,1,0,13.99,0,0,5,0.62,18.664285714285715,3.1,0,1,False,False,False,False,False,False
56,0,1,10.22,56,0,3,17.99,0,2,5,0.18,5.378947368421053,0.8999999999999999,1,0,False,False,True,False,False,False
20,2,1,5.12,18,4,0,17.99,0,4,1,0.27,8.08421052631579,0.27,1,1,False,False,False,False,False,False
19,0,1,2.3,1,5,2,17.99,0,1,3,1.15,34.5,3.4499999999999997,1,1,True,False,False,False,False,False
20,0,2,1.45,0,3,4,13.99,0,3,5,1.45,43.5,7.25,0,1,False,False,False,True,False,False
57,0,1,19.3,42,2,0,17.99,1,3,4,0.45,13.465116279069768,1.8,1,0,False,False,False,False,True,False
61,1,1,34.86,23,4,2,17.99,0,1,3,1.45,43.574999999999996,4.35,1,1,False,True,False,False,False,False
24,2,2,4.89,58,5,2,13.99,1,2,2,0.08,2.4864406779661015,0.16,0,0,False,False,False,False,False,False
47,2,2,24.11,31,2,1,13.99,0,4,3,0.75,22.603125,2.25,0,0,False,False,False,False,False,True
68,0,2,81.07,42,3,1,13.99,0,2,1,1.89,56.56046511627906,1.89,0,0,False,True,False,False,False,False
40,2,0,0.86,5,4,4,8.99,1,2,2,0.14,4.3,0.28,0,1,False,True,False,False,False,False
42,1,1,1.91,44,2,2,17.99,1,1,1,0.04,1.2733333333333332,0.04,1,0,False,False,False,False,False,False
59,2,0,14.32,47,5,1,8.99,1,0,1,0.3,8.95,0.3,0,0,False,False,False,True,False,False
59,2,0,0.09,25,2,1,8.99,1,1,2,0.0,0.10384615384615384,0.0,0,1,False,False,False,False,False,True
33,1,1,9.68,57,1,1,17.99,1,3,1,0.17,5.006896551724138,0.17,1,0,False,True,False,False,False,False
24,1,2,13.71,51,4,2,13.99,1,2,1,0.26,7.9096153846153845,0.26,0,0,False,False,False,True,False,False
45,0,1,11.99,54,3,0,17.99,1,0,2,0.22,6.54,0.44,1,0,False,False,False,True,False,False
48,1,1,7.18,53,1,4,17.99,0,2,4,0.13,3.9888888888888885,0.52,1,0,True,False,False,False,False,False
39,1,2,31.83,2,0,2,13.99,0,1,5,10.61,318.29999999999995,53.05,0,1,False,False,False,True,False,False
25,1,2,7.26,43,4,0,13.99,1,4,1,0.17,4.95,0.17,0,0,False,False,False,False,False,False
64,1,1,3.51,30,2,4,17.99,0,4,5,0.11,3.3967741935483864,0.55,1,1,False,False,False,False,False,False
25,1,1,16.61,34,4,2,17.99,0,2,4,0.47,14.237142857142855,1.88,1,0,True,False,False,False,False,False
59,0,0,6.96,4,1,3,8.99,0,4,2,1.39,41.760000000000005,2.78,0,1,False,False,False,True,False,False
64,1,1,15.22,4,3,1,17.99,0,3,1,3.04,91.32000000000001,3.04,1,1,False,True,False,False,False,False
62,2,1,4.99,10,3,3,17.99,1,2,2,0.45,13.609090909090911,0.9,1,1,True,False,False,False,False,False
57,1,2,3.73,5,2,1,13.99,0,4,2,0.62,18.65,1.24,0,1,True,False,False,False,False,False
24,0,1,30.8,19,2,2,17.99,0,0,5,1.54,46.2,7.7,1,1,False,False,False,False,True,False
51,2,0,36.62,43,3,1,8.99,0,0,4,0.83,24.96818181818182,3.32,0,0,False,False,False,True,False,False
69,0,0,4.81,22,5,3,8.99,1,3,2,0.21,6.2739130434782595,0.42,0,1,False,False,False,False,False,False
20,0,2,4.28,14,3,4,13.99,0,2,5,0.29,8.56,1.45,0,1,False,False,False,False,False,True
46,0,2,10.98,20,0,2,13.99,0,3,5,0.52,15.685714285714287,2.6,0,1,False,False,False,False,False,True
21,1,1,3.06,24,3,2,17.99,0,4,4,0.12,3.6719999999999997,0.48,1,1,False,False,False,False,True,False
56,2,2,16.86,34,5,3,13.99,1,0,2,0.48,14.45142857142857,0.96,0,0,False,False,False,False,False,False
40,2,2,9.41,46,0,3,13.99,1,1,3,0.2,6.006382978723404,0.6000000000000001,0,0,False,False,True,False,False,False
21,2,0,54.56,11,3,0,8.99,0,0,5,4.55,136.4,22.75,0,1,False,False,False,False,True,False
18,1,1,1.61,29,1,2,17.99,1,4,1,0.05,1.61,0.05,1,1,False,False,True,False,False,False
18,0,1,0.38,37,3,3,17.99,1,1,5,0.01,0.30000000000000004,0.05,1,0,False,False,False,False,False,False
31,0,1,0.54,16,3,0,17.99,1,0,1,0.03,0.9529411764705883,0.03,1,1,False,False,False,False,False,True
45,1,0,5.8,39,3,2,8.99,1,2,4,0.14,4.3500000000000005,0.56,0,0,False,True,False,False,False,False
33,0,2,6.15,13,3,4,13.99,0,3,5,0.44,13.178571428571429,2.2,0,1,False,False,False,True,False,False
33,0,2,3.98,49,4,4,13.99,1,2,4,0.08,2.388,0.32,0,0,False,False,True,False,False,False
31,1,1,1.9,31,2,2,17.99,1,3,1,0.06,1.78125,0.06,1,0,False,False,False,True,False,False
18,2,1,7.93,60,4,2,17.99,0,2,4,0.13,3.9,0.52,1,0,False,True,False,False,False,False
29,1,2,1.23,50,1,0,13.99,1,4,3,0.02,0.7235294117647059,0.06,0,0,True,False,False,False,False,False
46,2,0,8.69,35,4,3,8.99,1,3,1,0.24,7.241666666666666,0.24,0,0,True,False,False,False,False,False
60,1,0,21.16,23,2,3,8.99,0,0,5,0.88,26.45,4.4,0,1,False,False,False,False,True,False
52,2,2,8.61,45,3,2,13.99,1,1,3,0.19,5.6152173913043475,0.5700000000000001,0,0,False,False,False,True,False,False
30,2,2,14.41,51,1,4,13.99,1,3,1,0.28,8.313461538461539,0.28,0,0,True,False,False,False,False,False
25,1,2,1.36,4,3,1,13.99,0,3,5,0.27,8.160000000000002,1.35,0,1,False,False,False,False,True,False
33,0,0,0.03,51,3,1,8.99,1,0,1,0.0,0.017307692307692305,0.0,0,0,False,False,False,True,False,False
63,0,2,45.57,53,2,0,13.99,0,2,4,0.84,25.316666666666666,3.36,0,0,False,False,False,False,True,False
21,2,0,19.21,57,1,1,8.99,1,3,4,0.33,9.936206896551724,1.32,0,0,False,True,False,False,False,False
46,2,2,0.83,12,5,2,13.99,1,1,4,0.06,1.9153846153846152,0.24,0,1,True,False,False,False,False,False
21,0,2,9.39,41,5,2,13.99,0,4,5,0.22,6.707142857142858,1.1,0,0,False,False,True,False,False,False
49,0,1,3.31,59,2,1,17.99,1,4,1,0.06,1.655,0.06,1,0,False,False,False,False,False,True
55,1,1,0.87,48,1,4,17.99,1,2,4,0.02,0.5326530612244899,0.08,1,0,False,False,False,False,False,False
39,2,1,2.99,46,2,4,17.99,1,1,4,0.06,1.9085106382978725,0.24,1,0,False,False,False,False,True,False
67,0,1,15.71,20,3,2,17.99,0,0,5,0.75,22.442857142857147,3.75,1,1,False,False,False,False,False,True
55,1,2,55.93,43,1,3,13.99,0,3,1,1.27,38.134090909090915,1.27,0,0,False,False,False,False,False,False
19,0,0,40.16,20,4,0,8.99,0,4,3,1.91,57.371428571428574,5.7299999999999995,0,1,False,False,False,False,False,False
65,1,1,11.56,18,5,0,17.99,0,1,1,0.61,18.25263157894737,0.61,1,1,False,False,False,False,False,True
34,0,0,7.93,60,1,0,8.99,1,1,1,0.13,3.9,0.13,0,0,False,False,False,False,False,False
58,0,2,23.72,34,3,4,13.99,0,4,4,0.68,20.331428571428567,2.72,0,0,True,False,False,False,False,False
25,0,1,17.57,16,4,4,17.99,0,4,4,1.03,31.00588235294118,4.12,1,1,True,False,False,False,False,False
65,0,2,0.53,1,2,1,13.99,0,0,5,0.27,7.95,1.35,0,1,False,False,False,False,False,True
65,2,1,27.63,8,1,3,17.99,0,1,5,3.07,92.1,15.35,1,1,False,False,False,False,True,False
28,1,1,50.96,23,3,2,17.99,0,1,3,2.12,63.699999999999996,6.36,1,1,False,False,False,True,False,False
57,1,0,3.09,43,5,2,8.99,1,2,5,0.07,2.106818181818182,0.35000000000000003,0,0,False,False,False,True,False,False
64,2,2,1.09,37,5,1,13.99,1,0,5,0.03,0.8605263157894738,0.15,0,0,False,True,False,False,False,False
66,2,2,10.25,28,3,0,13.99,0,2,4,0.35,10.60344827586207,1.4,0,1,True,False,False,False,False,False
29,1,1,17.56,13,1,3,17.99,0,2,3,1.25,37.628571428571426,3.75,1,1,False,False,False,False,True,False
66,1,1,32.92,33,1,2,17.99,0,2,4,0.97,29.047058823529415,3.88,1,0,False,False,True,False,False,False
24,0,0,1.71,3,0,2,8.99,1,1,3,0.43,12.825,1.29,0,1,False,False,False,False,False,True
36,2,0,18.51,11,5,3,8.99,0,2,3,1.54,46.275,4.62,0,1,False,False,False,False,False,True
51,0,2,13.68,3,0,0,13.99,0,4,4,3.42,102.6,13.68,0,1,False,True,False,False,False,False
23,2,1,11.61,38,3,2,17.99,1,0,3,0.3,8.93076923076923,0.8999999999999999,1,0,False,False,False,True,False,False
66,2,1,14.44,48,0,3,17.99,1,1,3,0.29,8.840816326530613,0.8699999999999999,1,0,True,False,False,False,False,False
29,2,2,8.31,30,1,2,13.99,0,4,1,0.27,8.041935483870967,0.27,0,1,False,False,False,False,False,False
32,0,0,11.48,34,4,4,8.99,1,2,1,0.33,9.84,0.33,0,0,False,False,False,True,False,False
43,1,1,1.99,17,0,3,17.99,1,1,5,0.11,3.316666666666667,0.55,1,1,False,False,False,False,False,False
61,2,2,8.12,56,0,3,13.99,0,0,4,0.14,4.273684210526316,0.56,0,0,False,False,False,True,False,False
44,2,0,1.4,58,1,3,8.99,1,2,5,0.02,0.711864406779661,0.1,0,0,False,False,True,False,False,False
35,1,2,4.13,32,0,3,13.99,1,0,1,0.13,3.754545454545454,0.13,0,0,False,False,False,True,False,False
67,0,0,23.72,49,4,0,8.99,1,3,5,0.47,14.232,2.3499999999999996,0,0,False,True,False,False,False,False
67,0,2,8.12,26,5,3,13.99,0,0,3,0.3,9.02222222222222,0.8999999999999999,0,1,False,False,True,False,False,False
46,2,2,1.24,60,2,3,13.99,1,2,5,0.02,0.6098360655737706,0.1,0,0,False,False,False,True,False,False
41,2,2,22.67,51,3,0,13.99,0,4,2,0.44,13.078846153846154,0.88,0,0,False,True,False,False,False,False
28,0,0,13.35,17,3,4,8.99,0,4,1,0.74,22.25,0.74,0,1,True,False,False,False,False,False
48,2,1,25.07,29,3,4,17.99,0,0,4,0.84,25.07,3.36,1,1,False,False,True,False,False,False
62,0,2,5.47,31,5,3,13.99,1,2,1,0.17,5.128125,0.17,0,0,False,False,False,False,False,True
29,1,0,11.65,22,1,1,8.99,0,4,2,0.51,15.195652173913043,1.02,0,1,True,False,False,False,False,False
40,0,0,1.79,14,5,1,8.99,1,4,1,0.12,3.58,0.12,0,1,False,True,False,False,False,False
35,0,0,5.61,18,2,2,8.99,1,1,2,0.3,8.857894736842105,0.6,0,1,False,False,False,True,False,False
35,0,2,3.26,39,2,4,13.99,1,2,2,0.08,2.445,0.16,0,0,False,False,True,False,False,False
42,0,2,3.67,13,4,3,13.99,1,2,3,0.26,7.864285714285714,0.78,0,1,False,False,False,False,False,False
24,1,1,1.12,55,1,4,17.99,1,1,5,0.02,0.6000000000000001,0.1,1,0,False,True,False,False,False,False
38,0,1,15.94,54,4,0,17.99,1,1,2,0.29,8.694545454545455,0.58,1,0,False,False,False,False,False,False
26,2,1,8.32,48,0,1,17.99,1,1,5,0.17,5.093877551020409,0.8500000000000001,1,0,False,False,False,False,False,True
65,0,1,22.68,40,2,4,17.99,0,1,2,0.55,16.59512195121951,1.1,1,0,False,False,False,True,False,False
24,1,1,0.58,57,2,4,17.99,1,4,3,0.01,0.3,0.03,1,0,False,False,False,False,False,True
56,2,0,11.81,14,1,1,8.99,0,4,2,0.79,23.62,1.58,0,1,False,False,True,False,False,False
34,0,0,0.95,44,1,2,8.99,1,4,4,0.02,0.6333333333333333,0.08,0,0,False,False,False,False,False,False
26,0,1,0.67,8,1,1,17.99,0,2,4,0.07,2.2333333333333334,0.28,1,1,False,False,False,False,False,True
56,2,1,3.67,19,1,3,17.99,0,2,5,0.18,5.505,0.8999999999999999,1,1,False,False,False,False,False,False
57,0,2,16.97,55,1,3,13.99,1,3,4,0.3,9.091071428571428,1.2,0,0,True,False,False,False,False,False
54,2,2,8.61,11,0,4,13.99,0,3,3,0.72,21.525,2.16,0,1,False,False,False,False,True,False
48,1,1,4.15,53,0,1,17.99,1,0,4,0.08,2.305555555555556,0.32,1,0,False,True,False,False,False,False
38,0,0,6.63,24,2,2,8.99,1,1,3,0.27,7.9559999999999995,0.81,0,1,False,False,True,False,False,False
70,0,0,13.01,32,1,3,8.99,1,1,2,0.39,11.827272727272726,0.78,0,0,True,False,False,False,False,False
53,0,2,20.82,13,1,1,13.99,0,0,2,1.49,44.614285714285714,2.98,0,1,False,False,False,False,True,False
48,0,1,5.85,3,3,4,17.99,0,0,4,1.46,43.875,5.84,1,1,False,False,False,False,False,False
63,0,0,8.83,13,1,1,8.99,0,1,4,0.63,18.92142857142857,2.52,0,1,False,False,False,False,False,True
67,0,1,31.33,29,3,2,17.99,0,3,2,1.04,31.33,2.08,1,1,False,False,False,True,False,False
54,2,0,0.5,54,1,0,8.99,1,1,1,0.01,0.27272727272727276,0.01,0,0,True,False,False,False,False,False
59,1,1,8.39,59,0,2,17.99,1,2,3,0.14,4.195,0.42000000000000004,1,0,False,False,False,True,False,False
22,2,0,18.39,44,0,3,8.99,1,0,1,0.41,12.26,0.41,0,0,True,False,False,False,False,False
24,0,0,12.03,28,1,2,8.99,0,2,4,0.41,12.444827586206896,1.64,0,1,True,False,False,False,False,False
69,0,0,0.64,21,5,2,8.99,1,4,1,0.03,0.8727272727272728,0.03,0,1,False,False,True,False,False,False
24,0,2,3.9,32,5,3,13.99,1,4,5,0.12,3.545454545454545,0.6,0,0,False,False,False,False,False,True
64,2,0,4.86,33,5,3,8.99,1,2,5,0.14,4.288235294117648,0.7000000000000001,0,0,False,True,False,False,False,False
57,0,1,28.21,1,1,0,17.99,0,1,5,14.11,423.15000000000003,70.55,1,1,False,True,False,False,False,False
45,2,0,10.01,46,1,2,8.99,1,4,3,0.21,6.389361702127659,0.63,0,0,True,False,False,False,False,False
34,0,0,4.45,60,3,1,8.99,1,3,4,0.07,2.1885245901639347,0.28,0,0,False,False,False,False,False,False
18,0,1,33.81,5,1,3,17.99,0,1,2,5.64,169.05,11.28,1,1,False,False,False,False,True,False
21,2,1,9.85,54,5,0,17.99,1,2,1,0.18,5.372727272727273,0.18,1,0,False,False,False,False,False,False
63,0,2,6.37,48,1,2,13.99,0,0,5,0.13,3.9000000000000004,0.65,0,0,False,False,False,False,True,False
23,2,2,24.23,52,0,3,13.99,0,3,2,0.46,13.715094339622642,0.92,0,0,False,True,False,False,False,False
57,2,0,52.8,0,2,4,8.99,0,4,2,52.8,1584.0,105.6,0,1,False,False,False,False,False,True
63,2,0,15.77,2,2,4,8.99,0,4,4,5.26,157.7,21.04,0,1,False,False,True,False,False,False
69,2,0,13.94,32,3,3,8.99,1,4,1,0.42,12.672727272727272,0.42,0,0,False,False,False,False,False,False
64,0,2,2.56,3,3,1,13.99,0,2,4,0.64,19.2,2.56,0,1,False,True,False,False,False,False
65,1,2,1.55,1,1,1,13.99,0,2,2,0.78,23.25,1.56,0,1,False,False,False,True,False,False
32,0,1,4.46,40,5,2,17.99,1,1,1,0.11,3.2634146341463413,0.11,1,0,True,False,False,False,False,False
53,1,1,7.98,20,2,0,17.99,0,0,3,0.38,11.400000000000002,1.1400000000000001,1,1,False,False,False,False,False,False
23,2,2,9.6,54,1,1,13.99,1,3,4,0.17,5.236363636363636,0.68,0,0,False,False,False,False,False,False
28,0,1,3.16,8,2,4,17.99,1,1,1,0.35,10.533333333333335,0.35,1,1,False,False,False,True,False,False
